f_of_S,Queries,Time,dual,k,n,trial,dual_history
46,11341,0.201982,46.0,10,515,1,"[60.0, 60.0, 52.0, 52.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0]"
62,16496,0.326893,65.5625,15,515,1,"[90.0, 90.0, 77.0, 77.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 65.5625, 65.5625]"
76,21651,0.461964,84.18181818181819,20,515,1,"[120.0, 120.0, 102.0, 102.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 85.27272727272728, 85.27272727272728, 85.0, 85.0, 84.18181818181819, 84.18181818181819, 84.18181818181819, 84.18181818181819]"
93,26806,0.635575,100.06666666666666,25,515,1,"[150.0, 150.0, 127.0, 127.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 103.9090909090909, 103.9090909090909, 100.71428571428571, 100.06666666666666, 100.06666666666666, 100.06666666666666, 100.06666666666666, 100.06666666666666, 100.06666666666666, 100.06666666666666, 100.06666666666666, 100.06666666666666, 100.06666666666666]"
108,31961,0.814615,115.06666666666666,30,515,1,"[180.0, 180.0, 152.0, 152.0, 126.0, 126.0, 126.0, 126.0, 126.0, 126.0, 126.0, 126.0, 126.0, 122.54545454545453, 122.54545454545453, 116.42857142857143, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666, 115.06666666666666]"
123,37116,1.000497,130.06666666666666,35,515,1,"[210.0, 210.0, 177.0, 177.0, 146.0, 146.0, 146.0, 146.0, 146.0, 146.0, 146.0, 146.0, 146.0, 141.18181818181816, 141.18181818181816, 132.14285714285714, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666, 130.06666666666666]"
135,42271,1.228441,147.375,40,515,1,"[240.0, 240.0, 202.0, 202.0, 166.0, 166.0, 166.0, 166.0, 166.0, 166.0, 166.0, 166.0, 166.0, 159.8181818181818, 159.8181818181818, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375, 147.375]"
