dual,DUAL,greedy,pd,queriesG,queriesPD,queriesD,timeG,timePD,timeD,k,n,trial
11009.56045997868,11211.788430861834,10524.581682950342,10518.40673795822,348450,366093,351592,188.291753,198.12948,370.30603099999996,20.0,17432,1
